,PGE_valley,SCE
0,0.0,1067.5242383073341
1,0.0,1067.5242383073341
2,0.0,1067.5242383073341
3,0.0,1067.5242383073341
4,0.0,1067.5242383073341
5,0.0,1067.5242383073341
6,0.0,1067.5242383073341
7,0.0,867.8987939645472
8,0.0,867.8987939645472
9,0.0,867.8987939645472
10,0.0,867.8987939645472
11,0.0,867.8987939645472
12,0.0,867.8987939645472
13,0.0,867.8987939645472
14,0.0,668.2733496217602
15,0.0,668.2733496217602
16,0.0,662.8867115601606
17,0.0,636.0731875243955
18,0.0,587.7904990972511
19,0.0,526.8777133803114
20,0.0,467.6767810151407
21,0.0,209.2331446414846
22,0.0,151.92209618614788
23,0.0,129.9156225635686
24,0.0,115.68721065534737
25,0.0,122.1729580158908
26,0.0,108.36507113904008
27,0.0,108.81387522472141
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.0,0.0
37,0.0,0.0
38,0.0,0.0
39,0.0,0.0
40,0.0,0.0
41,0.0,0.0
42,0.0,0.0
43,0.0,0.0
44,0.0,0.0
45,0.0,0.0
46,0.0,0.0
47,0.0,0.0
48,0.0,0.0
49,0.0,0.0
50,0.0,0.0
51,0.0,0.0
52,0.0,0.0
53,0.0,0.0
54,0.0,0.0
55,0.0,0.0
56,0.0,0.0
57,0.0,0.0
58,0.0,0.0
59,0.0,0.0
60,0.0,0.0
61,0.0,0.0
62,0.0,0.0
63,0.0,0.0
64,0.0,0.0
65,0.0,0.0
66,0.0,0.0
67,0.0,0.0
68,0.0,0.0
69,0.0,0.0
70,0.0,0.0
71,0.0,0.0
72,0.0,0.0
73,0.0,0.0
74,0.0,0.0
75,0.0,0.0
76,0.0,0.0
77,0.0,0.0
78,0.0,0.0
79,0.0,0.0
80,0.0,0.0
81,0.0,0.0
82,0.0,0.0
83,0.0,0.0
84,0.0,0.0
85,0.0,0.0
86,0.0,0.0
87,0.0,0.0
88,0.0,0.0
89,0.0,0.0
90,0.0,0.0
91,0.0,0.0
92,0.0,0.0
93,0.0,0.0
94,0.0,0.0
95,0.0,0.0
96,0.0,0.0
97,0.0,0.0
98,0.0,0.0
99,0.0,0.0
100,0.0,0.0
101,0.0,0.0
102,0.0,0.0
103,0.0,0.0
104,0.0,0.0
105,0.0,0.0
106,0.0,0.0
107,0.0,0.0
108,0.0,0.0
109,0.0,0.0
110,0.0,0.0
111,0.0,0.0
112,0.0,0.0
113,0.0,0.0
114,0.0,0.0
115,0.0,0.0
116,0.0,0.0
117,0.0,0.0
118,0.0,0.0
119,0.0,0.0
120,0.0,0.0
121,0.0,0.0
122,0.0,0.0
123,0.0,0.0
124,0.0,0.0
125,0.0,0.0
126,0.0,0.0
127,0.0,0.0
128,0.0,0.0
129,0.0,0.0
130,0.0,0.0
131,0.0,0.0
132,0.0,0.0
133,0.0,0.0
134,0.0,0.0
135,0.0,0.0
136,0.0,0.0
137,0.0,0.0
138,0.0,0.0
139,0.0,0.0
140,0.0,0.0
141,0.0,0.0
142,0.0,0.0
143,0.0,0.0
144,0.0,0.0
145,0.0,0.0
146,0.0,0.0
147,0.0,0.0
148,0.0,0.0
149,0.0,0.0
150,0.0,0.0
151,0.0,0.0
152,0.0,0.0
153,0.0,0.0
154,0.0,0.0
155,0.0,0.0
156,0.0,0.0
157,0.0,0.0
158,0.0,0.0
159,0.0,0.0
160,0.0,0.0
161,0.0,0.0
162,0.0,0.0
163,0.0,0.0
164,0.0,0.0
165,0.0,0.0
166,0.0,0.0
167,0.0,0.0
168,0.0,0.0
169,0.0,0.0
170,0.0,0.0
171,0.0,0.0
172,0.0,0.0
173,0.0,0.0
174,0.0,0.0
175,0.0,0.0
176,0.0,0.0
177,0.0,0.0
178,0.0,0.0
179,0.0,0.0
180,0.0,0.0
181,0.0,0.0
182,0.0,0.0
183,0.0,0.0
184,0.0,0.0
185,0.0,0.0
186,0.0,0.0
187,0.0,0.0
188,0.0,0.0
189,0.0,311.45351535051077
190,0.0,355.4973614089986
191,0.0,384.69221619407017
192,0.0,432.61496687878525
193,0.0,471.45369411530373
194,0.0,498.1092788323317
195,0.0,532.6884290885419
196,0.0,850.0637894058136
197,0.0,854.5811255284361
198,0.0,861.2333903083863
199,0.0,887.7711901160105
200,0.0,905.9652041625736
201,0.0,963.7253740286419
202,0.0,1028.6857506384358
203,0.0,1144.9390561650307
204,0.0,1219.9348038720518
205,0.0,1352.1174676508253
206,0.0,1438.939435958992
207,0.0,1513.4580392644189
208,0.0,1517.7258237318238
209,0.0,1565.6141132512348
210,0.0,1607.0490850158726
211,0.0,1601.387382064704
212,0.0,1571.7845189919171
213,0.0,1543.6539945411087
214,0.0,1389.693876912836
215,0.0,1389.4936792925023
216,0.0,1407.5761854299603
217,0.0,1397.2241234794546
218,0.0,1382.6280113227408
219,0.0,1381.2838595687317
220,0.0,1383.693157078535
221,0.0,1372.2560080077974
222,0.0,1359.7930819522262
223,0.0,1334.7250202841878
224,0.0,1335.861993810643
225,0.0,1299.582674621899
226,0.0,1233.707823960684
227,0.0,1213.6722067135825
228,0.0,1212.268674257978
229,0.0,1180.5904085364791
230,0.0,1205.7431836304208
231,0.0,1181.563806309387
232,0.0,1110.0314930449758
233,0.0,1077.704051359438
234,0.0,1035.8510465924478
235,0.0,947.5966681104487
236,0.0,907.1994121404005
237,0.0,912.4003113003964
238,0.0,839.5773593582462
239,0.0,792.244707771169
240,0.0,766.1448254882457
241,0.0,767.1665935256342
242,0.0,793.994149234933
243,0.0,789.2696265454383
244,0.0,959.8558321025007
245,0.0,923.305103149311
246,0.0,860.2558302699749
247,0.0,861.2694487528947
248,0.0,834.0311513869206
249,0.0,814.5321009091208
250,0.0,762.9346139162599
251,0.0,728.1428298914839
252,0.0,660.4443516847232
253,0.0,614.9174501098564
254,0.0,597.0048879608908
255,0.0,552.0882033534963
256,0.0,600.0807623679216
257,0.0,629.2875327427132
258,0.0,662.6883236283506
259,0.0,626.0126343205229
260,0.0,588.6438104101012
261,0.0,596.2831136224709
262,0.0,614.3529451654008
263,0.0,595.1277787807107
264,0.0,569.3860397977273
265,0.0,629.4583040033572
266,0.0,613.5235966095925
267,0.0,564.300462579788
268,0.0,658.304095185757
269,0.0,682.8243451322965
270,0.0,692.6542550836693
271,0.0,696.9252477685163
272,0.0,691.843190896278
273,0.0,697.7501373462674
274,0.0,683.8784480038821
275,0.0,683.0062453809837
276,0.0,722.2509877570706
277,0.0,727.5878545456367
278,0.0,759.5601965419223
279,0.0,784.297747655035
280,0.0,793.615207710493
281,0.0,844.0596205932466
282,0.0,927.7220366232318
283,0.0,984.7479118308752
284,0.0,1008.5486622816029
285,0.0,1082.4966342020239
286,0.0,1093.4166115314415
287,0.0,1100.043227496854
288,0.0,1122.9244060115539
289,0.0,1222.0051110647037
290,0.0,1261.2559311050159
291,0.0,1283.9155718619527
292,0.0,1337.4369831507138
293,0.0,1367.2000940650141
294,0.0,1390.5744857696786
295,0.0,1442.5788234735714
296,0.0,1480.9665145815452
297,0.0,1539.9285371912588
298,0.0,1568.4110933350958
299,0.0,1646.5751854595014
300,0.0,1649.3193217441894
301,0.0,1636.086601628083
302,0.0,1677.1782578964085
303,0.0,1693.1561558158583
304,0.0,1723.0039548700101
305,0.0,1772.4395638614626
306,0.0,1765.0681799083693
307,0.0,1767.416448011929
308,0.0,1695.207195513146
309,0.0,1716.4508046535407
310,0.0,1751.913835458023
311,0.0,1767.2794924051195
312,0.0,1720.9494765547163
313,0.0,1701.8320928450105
314,0.0,1698.0351550625483
315,0.0,1538.760424055486
316,0.0,1536.6001259154066
317,0.0,1490.8268800927908
318,0.0,1454.9945446572283
319,0.0,1419.2285441144838
320,0.0,1407.0817799174488
321,0.0,1415.275456645049
322,0.0,1205.284669633486
323,0.0,1194.712089923165
324,0.0,1169.0731847181341
325,0.0,1112.3744737680986
326,0.0,1067.5855931947472
327,0.0,1057.7082849503372
328,0.0,1015.1122063892853
329,0.0,816.5670188579011
330,0.0,838.3081723942137
331,0.0,851.9448135362163
332,0.0,850.343306725118
333,0.0,856.1908037919516
334,0.0,839.7330742036697
335,0.0,821.0769400474815
336,0.0,682.7089475549433
337,0.0,704.3383334363152
338,0.0,668.1189699548204
339,0.0,643.1439745885696
340,0.0,602.7215221938
341,0.0,575.9670268202576
342,0.0,584.8656886815425
343,0.0,425.5205125615598
344,0.0,388.6867455101201
345,0.0,393.5423089418596
346,0.0,399.86544084828756
347,0.0,392.6676133848064
348,0.0,370.9826138704525
349,0.0,317.91225223330866
350,0.0,151.55635952169223
351,0.0,151.55635952169223
352,0.0,151.55635952169223
353,0.0,151.55635952169223
354,0.0,151.55635952169223
355,0.0,151.55635952169223
356,0.0,151.55635952169223
357,0.0,0.0
358,0.0,0.0
359,0.0,0.0
360,0.0,0.0
361,0.0,0.0
362,0.0,0.0
363,0.0,0.0
364,0.0,0.0
